name,address,town,district,city,state,postal code,telephone,email,remarks
Nanda Sales Corporation,"D48A, Judge Farm,","Near Rampur Road,Iti,",NAINITAL,HALDWANI-UK,UTTARAKHAND,263139,919412086375,satishnandasales@gmail.com,"D48A, Judge Farm,,Near Rampur Road,Iti,"
Nanda Sales Corporation,"D48A, Judge Farm,","Near Rampur Road,Iti,",NAINITAL,HALDWANI-UK,UTTARAKHAND,263139,919412086375,satishnandasales@gmail.com,"D48A, Judge Farm,,Near Rampur Road,Iti,"
Ritu Electricals,"Gordhanpur, Laksar",,HARIDWAR,LAKSAR-UK,UTTARAKHAND,247663,919897574910,anujpartihar111@gmail.com,"Gordhanpur, Laksar,"
Yash Enterprises,"75/111, Joshi Bhawan, Kilarni Compound, Tallital",,NAINITAL,NAINITAL-UK,UTTARAKHAND,263002,919719015231,harryn1@rediffmail.com,"75/111, Joshi Bhawan, Kilarni Compound, Tallital,"
Yash Enterprises,"75/111, Joshi Bhawan, Kilarni Compound, Tallital",,NAINITAL,NAINITAL-UK,UTTARAKHAND,263002,919719015231,harryn1@rediffmail.com,"75/111, Joshi Bhawan, Kilarni Compound, Tallital,"
Hill Video And Electricals,Guru Kripa Complex,Siltham,PITHORAGARH,PITHORAGARH-UK,UTTARAKHAND,262501,9456764184,Dhamihoshiyar@gmail.com,"Guru Kripa Complex,Siltham"
Aradhya Electricals,"0,po-purola,",Teh-purola Uttarkashi,UTTARKASHI,PUROLA-UK,UTTARAKHAND,249185,8979605613,Deepaknaudiyal17@gmail.com,"0,po-purola,,Teh-purola Uttarkashi"
Jagmag Electricals,"Kosi Road,",,NAINITAL,RAMNAGAR-UK,UTTARAKHAND,244715,919837403724,jagmag1968@gmail.com,"Kosi Road,,"
Jagmag Electricals,"Kosi Road,",,NAINITAL,RAMNAGAR-UK,UTTARAKHAND,244715,919837403724,jagmag1968@gmail.com,"Kosi Road,,"
P.K. Electricals,Station Road,Kotdwar,KOTDWAR,KOTDWARA-UK,UTTARAKHAND,246149,919927023067,ppradeepred@gmail.com,"Station Road,Kotdwar"
Janta Electricals Spare Parts,504/1-3 And 4 West Amar Talab,Old Railway Road,HARIDWAR,ROORKEE-UK,UTTARAKHAND,247667,919837488622,hasangour1980@gmail.com,"504/1-3 And 4 West Amar Talab,Old Railway Road"
National Electricals And Works,"Near State Bank of India, Bus Stand",Bhagwanpur,HARIDWAR,ROORKEE-UK,UTTARAKHAND,247661,919837191317,nationalelectricals.2009@rediffmail.com,"Near State Bank of India, Bus Stand,Bhagwanpur"
National Electricals And Works,"Near State Bank of India, Bus Stand",Bhagwanpur,HARIDWAR,ROORKEE-UK,UTTARAKHAND,247661,919837191317,nationalelectricals.2009@rediffmail.com,"Near State Bank of India, Bus Stand,Bhagwanpur"
Sunjay Agencies And Electrical,"8A Pum Pum House, 29- Civil Lines",,HARIDWAR,ROORKEE-UK,UTTARAKHAND,247667,919412070234,sanjaykumar.gulati@yahoo.in,"8A Pum Pum House, 29- Civil Lines,"
Shri Radhey Krishna Electrical,Near Indian Oil Petrol Pump,"Delhi Roorkee Highway , Roorkee",HARIDWAR,ROORKEE-UK,UTTARAKHAND,247667,8630307975,Anujsinghal0489@gmail.com,"Near Indian Oil Petrol Pump,Delhi Roorkee Highway , Roorkee"
Ajay Tradecorporation Pvt. Ltd,"14,Manvendra Nagar,Nr Railway Stati",,DEHRADUN,RISHIKESH-UK,UTTARAKHAND,249202,919897898015,ajay_rksh@rediffmail.com,"14,Manvendra Nagar,Nr Railway Stati,"
Ajay Tradecorporation Pvt. Ltd,"14,Manvendra Nagar,Nr Railway Stati",,DEHRADUN,RISHIKESH-UK,UTTARAKHAND,249202,919897898015,ajay_rksh@rediffmail.com,"14,Manvendra Nagar,Nr Railway Stati,"
Shashi Enterprises,"Vikas Nagar Road,Dehradun Road",Herbertpur,DEHRADUN,VIKASNAGAR-UK,UTTARAKHAND,248142,919412369196,ereshgupta@gmail.com,"Vikas Nagar Road,Dehradun Road,Herbertpur"
Shiv Electricals,Court Road,,UTTARKASHI,UTTARKASHI-UK,UTTARAKHAND,249193,919412077925,shivaelectric@yahoo.com,"Court Road,"
Shubham Traders,Bhairav Chowk,,UTTARKASHI,UTTARKASHI-UK,UTTARAKHAND,249193,919412027169,shubhamtraders7777@gmail.com,"Bhairav Chowk,"
Shubham Traders,Bhairav Chowk,,UTTARKASHI,UTTARKASHI-UK,UTTARAKHAND,249193,919412027169,shubhamtraders7777@gmail.com,"Bhairav Chowk,"
RG Enterprises,"H.no. 126, Daulatram Colony, Railway Road",Dadri,GAUTAM BUDDHA NAGAR,ACHHEJA-UP,UTTAR PRADESH,203207,9891487770,Drsachinkumar1990@gmail.com,"H.no. 126, Daulatram Colony, Railway Road,Dadri"
Star Electrical And Hardware,"Ground Floor, Unit- Ii, E-37, Site Iv",Upsidc Kasna Indl. Area,GAUTAM BUDDHA NAGAR,AG NOIDA-UP,UTTAR PRADESH,201310,9871671087,Starelectricalgrnoida@gmail.com,"Ground Floor, Unit- Ii, E-37, Site Iv,Upsidc Kasna Indl. Area"
Gupta Agency,"A 68, Indrapuri",New Agra,AGRA,AGRA-UP,UTTAR PRADESH,282005,918449995566,shubham0610@gmail.com,"A 68, Indrapuri,New Agra"
Mary Electricals,"G-2, Bhairon Bazar,",,AGRA,AGRA-UP,UTTAR PRADESH,282004,919917080888,mary.elect@rediffmail.com,"G-2, Bhairon Bazar,,"
Mary Electricals,"G-2, Bhairon Bazar,",,AGRA,AGRA-UP,UTTAR PRADESH,282004,919917080888,mary.elect@rediffmail.com,"G-2, Bhairon Bazar,,"
Praveen Electric Company,"4, Ashok Nagar",,AGRA,AGRA-UP,UTTAR PRADESH,282002,9897005544,praveenelectco@yahoo.com,"4, Ashok Nagar,"
Sheela Electricals Agencies,C 2 /56 Kamla Nagar Bye Pass Road,,AGRA,AGRA-UP,UTTAR PRADESH,282004,919997747779,sheela.elect@rediffmail.com,"C 2 /56 Kamla Nagar Bye Pass Road,"
Sheela Electricals Agencies,C 2 /56 Kamla Nagar Bye Pass Road,,AGRA,AGRA-UP,UTTAR PRADESH,282004,919997747779,sheela.elect@rediffmail.com,"C 2 /56 Kamla Nagar Bye Pass Road,"
Suresh Electrical,"13/36, Wadhwani Complex, Shahganj",,AGRA,AGRA-UP,UTTAR PRADESH,282004,919761345345,manoj649033@gmail.com,"13/36, Wadhwani Complex, Shahganj,"
Suresh Electrical,"13/36, Wadhwani Complex, Shahganj",,AGRA,AGRA-UP,UTTAR PRADESH,282004,919761345345,manoj649033@gmail.com,"13/36, Wadhwani Complex, Shahganj,"
V Sunlight Trading Co.,"39/119 A-31, New Idgah Colony",,AGRA,AGRA-UP,UTTAR PRADESH,282001,919412396469,vandanaagarwal669@gmail.com,"39/119 A-31, New Idgah Colony,"
RKG Electricals & Electronics,"Hn 01, Shop No. 01, Loha Mandi Road","Sector-01, Bodla, Agra",AGRA,AGRA-UP,UTTAR PRADESH,282007,9557685379,Rishabh.rudraksh@gmail.com,"Hn 01, Shop No. 01, Loha Mandi Road,Sector-01, Bodla, Agra"
Indira Electric,"At + Po Khakurda,","School Bazar,  Distt, Midnapur",WEST MIDNAPORE,ASDA-WB,WEST BENGAL,721445,919933934595,indira.electric15@gmail.com,"At + Po Khakurda,,School Bazar,  Distt, Midnapur"
Indira Electric,Vill.-Baramohanpur,"PO. Khakurda, Egra Belda Road",WEST MIDNAPORE,ASDA-WB,WEST BENGAL,721445,919933934595,indira.electric15@gmail.com,"Vill.-Baramohanpur,PO. Khakurda, Egra Belda Road"
Chandra Electricals,"7/156,Sarai Hakim,Sarai Nabab",,ALIGARH,ALIGARH-UP,UTTAR PRADESH,202001,919837107676,chandrasunilsethi@gmail.com,"7/156,Sarai Hakim,Sarai Nabab,"
Khandelwal Sales Corporation,"Om Apartment,Maharana Pratap Enclave",Swarna Jayanti Nagar,ALIGARH,ALIGARH-UP,UTTAR PRADESH,202001,919897275264,abhiquickmax82@gmail.com,"Om Apartment,Maharana Pratap Enclave,Swarna Jayanti Nagar"
Shyam Lal Umesh Kumar,Subji Mandi,,ALIGARH,ALIGARH-UP,UTTAR PRADESH,202001,919837096258,sluk@rediffmail.com,"Subji Mandi,"
Shyam Lal Umesh Kumar,"1890/01 , Purani Subzi Mandi","Phool Chauraha , Aligarh",ALIGARH,ALIGARH-UP,UTTAR PRADESH,202001,9927002233,Sluk@rediffmail.com,"1890/01 , Purani Subzi Mandi,Phool Chauraha , Aligarh"
Ashish Electric Works,"341-1/395A, Pan Dariba, Shahganj",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211003,919415235296,ashishelectricworksalld@gmail.com,"341-1/395A, Pan Dariba, Shahganj,"
Maya Agencies,"13/24, Allenganj",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211002,919918408638,amitmayaagencies@gmail.com,"13/24, Allenganj,"
Prayag Agencies,"10/I, Lajpat Rai Road, Mumfordganj",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211004,919415218494,prayag.agencies@rediffmail.com,"10/I, Lajpat Rai Road, Mumfordganj,"
Shankar Enterprises,"32/56, Balrampur House",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211002,919415235495,shankar.enterprises@rediffmail.com,"32/56, Balrampur House,"
Shankar Enterprises,"32/56, Balrampur House",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211002,919415235495,shankar.enterprises@rediffmail.com,"32/56, Balrampur House,"
S.S. Enterprises,"248/7A, New Mehdauri",,ALLAHABAD,ALLAHABAD-UP,UTTAR PRADESH,211004,918765374609,ssenterprises9621@gmail.com,"248/7A, New Mehdauri,"
Shiv Telecom,"Gandhi Nagar (Opp B.s.n.l. Office), Akbarpur",Ambedkarnagar,AMBEDKAR NAGAR,AKBARPUR-UP,UTTAR PRADESH,224122,9838158966,Shiv_telecom60@yahoo.com,"Gandhi Nagar (Opp B.s.n.l. Office), Akbarpur,Ambedkarnagar"
Prince Sales Corporation,"Near O B C Bank, Hardware Shop,","Aonla, Bareilly",BAREILLY,AONLA-UP,UTTAR PRADESH,243301,9634333103,Mnishant1809@gmail.com,"Near O B C Bank, Hardware Shop,,Aonla, Bareilly"
S R Electronics,"1, Moh Takiya Moti Shah, Near City Hospital",,JYOTIBA PHULE NAGAR,AMROHA-UP,UTTAR PRADESH,244221,919520265415,jeetuguptaji143@gmail.com,"1, Moh Takiya Moti Shah, Near City Hospital,"
Somya Sales,Shahid Park Market,,AURAIYA,AURAIYA-UP,UTTAR PRADESH,206122,919412183763,somyasalesauraiya@gmail.com,"Shahid Park Market,"
Bharat Traders,"H No 521 , Delhi  Shamli Saharanpur Road","Near Vinay Petrol Pump , Baraut",BAGHPAT,BAGHPAT-UP,UTTAR PRADESH,250611,7579797971,Sactom1@live.com,"H No 521 , Delhi  Shamli Saharanpur Road,Near Vinay Petrol Pump , Baraut"
Somix Sales,"sanjay Market, Ward No 24,Gudari Bazar",,BALLIA,BALLIA-UP,UTTAR PRADESH,277001,919807278439,somixsales@gmail.com,"sanjay Market, Ward No 24,Gudari Bazar,"
Lala And Sons Distributors,Khuti Chauraha,Aliganj,BANDA,BANDA-UP,UTTAR PRADESH,210001,9554706030,shyamjiritu@gmail.com,"Khuti Chauraha,Aliganj"
Maa Mobile And Telecom,"Baur Bazar, Bisanda Road",,BANDA,BANDA-UP,UTTAR PRADESH,210201,919793106621,navi.mobile6@gmail.com,"Baur Bazar, Bisanda Road,"
Jyoti Enterprises,College Road,,BAREILLY,BAREILLY-UP,UTTAR PRADESH,243001,919756145996,jyotienterprisesbly@gmail.com,"College Road,"
Narayan Traders,"692-C, Janakpuri",,BAREILLY,BAREILLY-UP,UTTAR PRADESH,243122,918868813980,rituagarwal78@gmail.com,"692-C, Janakpuri,"
Sangam App. and Electricals (P,"Beside Yogesh Constructions,","Stadium Road,",BAREILLY,BAREILLY-UP,UTTAR PRADESH,243001,919412292110,sangam.bbb@gmail.com,"Beside Yogesh Constructions,,Stadium Road,"
Sangam App. and Electricals (P,"Beside Yogesh Constructions,","Stadium Road,",BAREILLY,BAREILLY-UP,UTTAR PRADESH,243001,919412292110,sangam.bbb@gmail.com,"Beside Yogesh Constructions,,Stadium Road,"
Shalu Electricals,"College Road,Opp. Hanuman Mandir",,BAREILLY,BAREILLY-UP,UTTAR PRADESH,243001,9837347387,shalu_electricals86@rediffmail.com,"College Road,Opp. Hanuman Mandir,"
Cool Star Enterprises,Near Mannan Complex,"Nanpara Bypass, Bahraich",BAHRAICH,BAHRAICH-UP,UTTAR PRADESH,271801,9125762460,Nabeeunnisha@gmail.com,"Near Mannan Complex,Nanpara Bypass, Bahraich"
Paras Sales,Gandhi Nagar,,BASTI,BASTI-UP,UTTAR PRADESH,272002,919628073128,guptapavanbasti@gmail.com,"Gandhi Nagar,"
Arihant Trading Co.,Main Road,Dhuliyan,MURSHIDABAD,DHULIYAN-WB,WEST BENGAL,742202,919434001067,manojatc1067@gmail.com,"Main Road,Dhuliyan"
Mahashakti Electricals,Ashok Khandelwal Marg,Patti Main Road Patti,PRATAPGARH,BELA PRATAPGARH-UP,UTTAR PRADESH,230135,919628148391,snkpatti@gmail.com,"Ashok Khandelwal Marg,Patti Main Road Patti"
Monu Electricals,Near Ram Raj Inater Collage,Kumhiya Patti,PRATAPGARH,BELA PRATAPGARH-UP,UTTAR PRADESH,230135,919454241689,monujaiswal2416@gmail.com,"Near Ram Raj Inater Collage,Kumhiya Patti"
Nath Sons,"C/o. Nath Export, Nai Bazar",,SANT RAVIDAS NAGAR,BHADOHI-UP,UTTAR PRADESH,221409,918052888222,nathsonsbdh@gmail.com,"C/o. Nath Export, Nai Bazar,"
Nath Sons,"C/o. Nath Export, Nai Bazar",,SANT RAVIDAS NAGAR,BHADOHI-UP,UTTAR PRADESH,221409,918052888222,nathsonsbdh@gmail.com,"C/o. Nath Export, Nai Bazar,"
Mittal Electrical,"Nirmal Prem Complex, One Shop Upon",Bina Road Anpara,SONBHADRA,ANPARA-UP,UTTAR PRADESH,231225,8120524056,mittalelectric@rediffmail.com,"Nirmal Prem Complex, One Shop Upon,Bina Road Anpara"
Shrey Enterprises,"B-14,Near Sub Post Office, Nai Basti",,BIJNOR,BIJNOR-UP,UTTAR PRADESH,246701,919897833691,amit.agarwal84dec@gamil.com,"B-14,Near Sub Post Office, Nai Basti,"
New Shyam Electric Works,Ram Ganj Chauraha,,ETAWAH,BHARTHANA-UP,UTTAR PRADESH,206001,9219555800,rrk1966agr@gmail.com,"Ram Ganj Chauraha,"
Paliwal Electricals,Ashok Nagar,,ETAWAH,BHARTHANA-UP,UTTAR PRADESH,206001,919457682098,paliwalelectricals10@gmail.com,"Ashok Nagar,"
Shyam Electric Works,"Ram Ganj Chauraha, Etawah",,ETAWAH,BHARTHANA-UP,UTTAR PRADESH,206001,9219555850,Shyamelectricworks1962@gmail.com,"Ram Ganj Chauraha, Etawah,"
Agarwal Marketing Company,Near Gopi Talkies,Bisalpur,PILIBHIT,BISALPUR-UP,UTTAR PRADESH,262201,9758006737,Amc.bisalpur@gmail.com,"Near Gopi Talkies,Bisalpur"
Pioneer Traders,"162, Laxmi Bhawan, Civil Lines",,BALRAMPUR,BALRAMPUR-UP,UTTAR PRADESH,271201,919839912736,pioneertraders.blp@gmail.com,"162, Laxmi Bhawan, Civil Lines,"
Alishan Traders,"Kotwali Road, Chaudhary Ganj",,BUDAUN,BUDAUN-UP,UTTAR PRADESH,243601,919456207200,sjaleesi@rediffmail.com,"Kotwali Road, Chaudhary Ganj,"
Alishan Traders,"Kotwali Road, Chaudhary Ganj",,BUDAUN,BUDAUN-UP,UTTAR PRADESH,243601,919456207200,sjaleesi@rediffmail.com,"Kotwali Road, Chaudhary Ganj,"
Siya Traders,"Labela Chowk,Near Congress Office",Jogipura,BUDAUN,BUDAUN-UP,UTTAR PRADESH,243601,918865826818,anilbudaun555@rediff.com,"Labela Chowk,Near Congress Office,Jogipura"
Shree Krishna Traders,Near Holi Chowk,Mohalla Sahukara Ujhani,BUDAUN,BUDAUN-UP,UTTAR PRADESH,243639,9837250236,Mg6907265@gmail.com,"Near Holi Chowk,Mohalla Sahukara Ujhani"
Alishan Traders,"Kotwali Road, Chaudhary Ganj",,BUDAUN,BUDAUN-UP,UTTAR PRADESH,243601,9456207200,sjaleesi@rediffmail.com,"Kotwali Road, Chaudhary Ganj,"
K.N. Enterprises,"125, Kaithal Gate",,SAMBHAL,CHANDAUSI-UP,UTTAR PRADESH,244412,917500390450,Priyanshugupta61@gmail.com,"125, Kaithal Gate,"
Nishchay General Agency,Subzi Mandi,Kosikalan,MATHURA,CHHATA-UP,UTTAR PRADESH,281403,919690009213,vishalgarg785@gmail.com,"Subzi Mandi,Kosikalan"
Palak Communication,Purani Bazar,Karwi,CHITRAKOOT,CHITRAKOOT DHAM-UP,UTTAR PRADESH,210205,919935672348,sudhmohan@gmail.com,"Purani Bazar,Karwi"
Dummy User,"Plot 2d , Havells , Sector 126",,GAUTAM BUDDHA NAGAR,DADRI-UP,UTTAR PRADESH,201304,,rajesh2.singh@havells.com,"Plot 2d , Havells , Sector 126,"
Dummy User,"Plot 2d , Havells , Sector 126",,GAUTAM BUDDHA NAGAR,DADRI-UP,UTTAR PRADESH,201304,,rajesh2.singh@havells.com,"Plot 2d , Havells , Sector 126,"
Dummy User,"Plot 2d , Havells , Sector 126",,GAUTAM BUDDHA NAGAR,DADRI-UP,UTTAR PRADESH,201304,,rajesh2.singh@havells.com,"Plot 2d , Havells , Sector 126,"
Jaina Enterprises,"334, Opp. Jain Inter College","Chahaparas Street, Deoband",SAHARANPUR,DEOBAND-UP,UTTAR PRADESH,247554,7417616364,Jainaenterprises@hotmail.com,"334, Opp. Jain Inter College,Chahaparas Street, Deoband"
Jeet Electricals,Main Market,Gadarpur,UDHAM SINGH NAGAR,GADARPUR-UK,UTTARAKHAND,263152,917055107108,jeetelectricstore@gmail.com,"Main Market,Gadarpur"
J.P. Enterprises,Dineshpur Road,Kalinagar,UDHAM SINGH NAGAR,GADARPUR-UK,UTTARAKHAND,263160,919927438888,nitinksharma98@gmail.com,"Dineshpur Road,Kalinagar"
Harshit Traders,"Main Bazar, Khari Kauw",,BIJNOR,DHAMPUR-UP,UTTAR PRADESH,246761,919927016062,harshit.traders.ashu@gmail.com,"Main Bazar, Khari Kauw,"
Harshit Traders,"Main Bazar, Khari Kauw",,BIJNOR,DHAMPUR-UP,UTTAR PRADESH,246761,919927016062,harshit.traders.ashu@gmail.com,"Main Bazar, Khari Kauw,"
Agarwal Comunication,"Near Agarwal Dharamshala,0 Badi Mandi","Dhampur,  Bijnor",BIJNOR,DHAMPUR-UP,UTTAR PRADESH,246761,9058515151,Navneetdhanoria@gmail.com,"Near Agarwal Dharamshala,0 Badi Mandi,Dhampur,  Bijnor"
Shri Balaji Agencies,Badi Sabji Mandi,,ETAH,ETAH-UP,UTTAR PRADESH,207001,919412377492,kuldeepvarshney52@gmail.com,"Badi Sabji Mandi,"
Pioneer Trading Company,"1st Floor, Shop No.7,Baleo Plaza",Rekabganj,FAIZABAD,FAIZABAD-UP,UTTAR PRADESH,224001,919918446600,rohit.p.agarwal@gmail.com,"1st Floor, Shop No.7,Baleo Plaza,Rekabganj"
Prayag Electricals,"707, Chowk",,FAIZABAD,FAIZABAD-UP,UTTAR PRADESH,224001,918604995623,chaurasiakumarpraveen@gmail.com,"707, Chowk,"
Hindustan Electric Works,"Near Maruti Showroom , 28 Mirzapur Shadat Ganj",,FAIZABAD,FAIZABAD-UP,UTTAR PRADESH,224001,9415140950,Hindustanelectricwork@yahoo.com,"Near Maruti Showroom , 28 Mirzapur Shadat Ganj,"
N. P. Enterprises,Totadri Math Ayodhaya Phaco Center,,FAIZABAD,FAIZABAD-UP,UTTAR PRADESH,224001,7408392000,Abhiudai20@gmail.com,"Totadri Math Ayodhaya Phaco Center,"
Mahalakshmi Communication,Opp Mission Hospital Main Raod,"Main Raod, Faridpur",BAREILLY,FARIDPUR-UP,UTTAR PRADESH,243503,9837960424,Mahalakshmi.communication@rediffmail.com,"Opp Mission Hospital Main Raod,Main Raod, Faridpur"
Vijaypal Electric And Electron,Durga Mandir Road Anandnagar Maharajganj,,MAHARAJGANJ,FARENDA-UP,UTTAR PRADESH,273155,9838718896,Krishnapal.singh089@gmail.com,"Durga Mandir Road Anandnagar Maharajganj,"
Shanti Electricals,Lal Sarai,,FARRUKHABAD,FARRUKHABAD-UP,UTTAR PRADESH,209625,919415146663,anirudh.annu78@gmail.com,"Lal Sarai,"
Nav Trading Company,"3, 1, 2, Sahabganj Chauraha",,FARRUKHABAD,FARRUKHABAD-UP,UTTAR PRADESH,209625,919628593567,ncsadh@gmail.com,"3, 1, 2, Sahabganj Chauraha,"
Shanti Electricals,Lal Sarai,,FARRUKHABAD,FARRUKHABAD-UP,UTTAR PRADESH,209625,919415146663,anirudh.annu78@gmail.com,"Lal Sarai,"
Shivanshu Electricals,Jafri Near Pul Mandi,Fatehgarh,FARRUKHABAD,FARRUKHABAD-UP,UTTAR PRADESH,209601,919839234718,anoopshukla4718@gmail.com,"Jafri Near Pul Mandi,Fatehgarh"
Ajit Agencies,New Colony,,DEORIA,DEORIA-UP,UTTAR PRADESH,274001,919839322493,ajitagency129@gmail.com,"New Colony,"
Bharat Bearing And Belting Sto,Motilal Road,,DEORIA,DEORIA-UP,UTTAR PRADESH,274001,919415384916,bharatbearingdeo@gmail.com,"Motilal Road,"
Bharat Bearing And Belting Sto,Motilal Road,,DEORIA,DEORIA-UP,UTTAR PRADESH,274001,919415384916,bharatbearingdeo@gmail.com,"Motilal Road,"
Sri Ambey Associates,"8/73, Indra Nagar, C C Road",,DEORIA,DEORIA-UP,UTTAR PRADESH,274001,919415826714,sharadagrawal76@gmail.com,"8/73, Indra Nagar, C C Road,"
Chandramukut Traders,"Sabji Mandi , Salem Pur Road, Deoria",,DEORIA,DEORIA-UP,UTTAR PRADESH,274001,9454948404,Chandramukut4@gmail.com,"Sabji Mandi , Salem Pur Road, Deoria,"
Maa Shera Wali Electricals,"First Floor, 0, Bank Of India Wali Gali",Chhingamal Ka Baag,FIROZABAD,FIROZABAD-UP,UTTAR PRADESH,283203,8868954614,Maa.sherawali.electricals@gmail.com,"First Floor, 0, Bank Of India Wali Gali,Chhingamal Ka Baag"
Chandra Electrical and Machine,"Collector Ganj, Banda Sagar Road",,FATEHPUR,FATEHPUR-UP,UTTAR PRADESH,212601,919628887654,mts.amit8@gmail.com,
Chandra Electrical and Machine,"Collector Ganj, Banda Sagar Road",,FATEHPUR,FATEHPUR-UP,UTTAR PRADESH,212601,919628887654,mts.amit8@gmail.com,
Sanat Agency,"Singh Dharamkanta,","Amethi Road, Gauri Ganj",SULTANPUR,GAURIGANJ-UP,UTTAR PRADESH,227409,9453335888,Sanat227409@gmail.com,"Singh Dharamkanta,,Amethi Road, Gauri Ganj"
Classic Distributors,"Yatendra Sagar Complex,","1-2 Mukund Nagar , Hapur Road",GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919810612104,SANJAYMITTAL66@GMAIL.COM,"Yatendra Sagar Complex,,1-2 Mukund Nagar , Hapur Road"
Classic Distributors,"Yatendra Sagar Complex,","1-2 Mukund Nagar , Hapur Road",GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919810612104,SANJAYMITTAL66@GMAIL.COM,"Yatendra Sagar Complex,,1-2 Mukund Nagar , Hapur Road"
Goel Electricals,"176, Sihani Gate",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919811224992,goel.electricals.gzb@gmail.com,"176, Sihani Gate,"
Goel Electricals,"176, Sihani Gate",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919811224992,goel.electricals.gzb@gmail.com,"176, Sihani Gate,"
Gupta Ji Electric Co.,"82, Ambedkar Marg",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919871377450,guptajielectriccompany@gmail.com,"82, Ambedkar Marg,"
Gupta Ji Electric Co.,"82, Ambedkar Marg",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919871377450,guptajielectriccompany@gmail.com,"82, Ambedkar Marg,"
Krishna Enterprise,"R-6/184, Raj Nagar",Kavinagar,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201002,919999911160,ssharma36@gmail.com,"R-6/184, Raj Nagar,Kavinagar"
Shiv Electric and Trading Comp,"Gf 16-17, Murari Palace,","Opp. S D Degree College,",GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919811454034,gauravknsl@gmail.com,"Gf 16-17, Murari Palace,,Opp. S D Degree College,"
Shiv Electric and Trading Comp,"Gf 16-17, Murari Palace,","Opp. S D Degree College,",GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919811454034,gauravknsl@gmail.com,"Gf 16-17, Murari Palace,,Opp. S D Degree College,"
Shyam Electricals,"192-A, New Arya Nagar, Patel Marg",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919873010406,sanjayatshyam@gmail.com,"192-A, New Arya Nagar, Patel Marg,"
Shyam Electricals,"192-A, New Arya Nagar, Patel Marg",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919873010406,sanjayatshyam@gmail.com,"192-A, New Arya Nagar, Patel Marg,"
Shree Mahalaxmi Trading Compan,"123,New Basti",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,9818548540,amit.necc@yahoo.com,"123,New Basti,"
Shree Mahalaxmi Trading Compan,"123,New Basti",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,9818548540,amit.necc@yahoo.com,"123,New Basti,"
Shree Amarsons Electricals,"252-D, Sarai Nazar Ali",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201009,919810321592,shreeamarsons72@gmail.com,"252-D, Sarai Nazar Ali,"
Shree Amarsons Electricals,"252-D, Sarai Nazar Ali",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201009,919810321592,shreeamarsons72@gmail.com,"252-D, Sarai Nazar Ali,"
Vrinda Automations Private Lim,"C 237, Lohia Nagar",Ghaziabad,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,9258087920,Sales@vrindaautomation.co.in,"C 237, Lohia Nagar,Ghaziabad"
Nandan Distributors,"364, Loha Mandi Bsr Road Ghaziabad",Ghaziabad,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,8586089901,Nandandistributor@gmail.com,"364, Loha Mandi Bsr Road Ghaziabad,Ghaziabad"
Pyare Lal Madan Lal,"143,Chanderpuri",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,919350559900,plmlindia@hotmail.com,"143,Chanderpuri,"
Duco Technologies,"Second Floor 620, Friends Society","Sector-12, Vashundhra, Ghaziabad",GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201012,9569235577,Kunwar@ducotech.in,"Second Floor 620, Friends Society,Sector-12, Vashundhra, Ghaziabad"
M K G Sales Corporation,"187, Richpal Puri, Hapur Road, Near Gurdwara",,GHAZIABAD,GHAZIABAD-UP,UTTAR PRADESH,201001,8384062365,Mkgsalescorp956@gmail.com,"187, Richpal Puri, Hapur Road, Near Gurdwara,"
New Kitchen Emporium,Shankar Bazar,Chandpur,BIJNOR,CHANDPUR-UP,UTTAR PRADESH,246725,919927202800,gauravgoyal9381@gmail.com,"Shankar Bazar,Chandpur"
